date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:33:41	104415/104415	---M--	200	added ('OK')	image/png	etag:%22197df-6155c88c-5db542d94ac46dd;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/f3.png	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/f3.png	(from https://sandbox.elemisthemes.com/demo16.html)
20:33:42	1143/1143	---M-Z	200	added ('OK')	image/svg+xml	etag:%22477-6155c88b-55594492f2d7763;gz%22	https://sandbox.elemisthemes.com/assets/img/icons/email.svg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/icons/email.svg	(from https://sandbox.elemisthemes.com/demo16.html)
20:33:43	8151/8151	---M-Z	200	added ('OK')	text/css	etag:%221fd7-6155c88a-b7f2adfe11b79a5a;gz%22	https://sandbox.elemisthemes.com/assets/css/colors/navy.css	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/css/colors/navy.css	(from https://sandbox.elemisthemes.com/demo17.html)
20:33:46	89422/89422	---M--	200	added ('OK')	image/jpeg	etag:%2215d4e-6155c88c-a41127162cf0914b;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/about25.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/about25.jpg	(from https://sandbox.elemisthemes.com/demo17.html)
20:33:46	55446/55446	---M--	200	added ('OK')	image/jpeg	etag:%22d896-6155c88c-851d4b053da6ccfe;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/about24.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/about24.jpg	(from https://sandbox.elemisthemes.com/demo17.html)
20:33:47	526217/526217	---M--	200	added ('OK')	image/jpeg	etag:%2280789-6155c88c-75d2b8ef9a9df670;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/bg11.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/bg11.jpg	(from https://sandbox.elemisthemes.com/demo17.html)
20:33:47	2323/2323	---M-Z	200	added ('OK')	image/svg+xml	etag:%22913-6155c88b-65dd9e37fbdc6155;gz%22	https://sandbox.elemisthemes.com/assets/img/icons/light-bulb.svg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/icons/light-bulb.svg	(from https://sandbox.elemisthemes.com/services2.html)
20:33:48	55171/55171	---M--	200	added ('OK')	image/jpeg	etag:%22d783-6155c88d-38324b981d22d896;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/bg3.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/bg3.jpg	(from https://sandbox.elemisthemes.com/services.html)
20:33:48	2676/2676	---M-Z	200	added ('OK')	image/svg+xml	etag:%22a74-6155c88b-b867b0deb20c4a4f;gz%22	https://sandbox.elemisthemes.com/assets/img/icons/design.svg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/icons/design.svg	(from https://sandbox.elemisthemes.com/services2.html)
20:33:49	1371/1371	---M-Z	200	added ('OK')	image/svg+xml	etag:%2255b-6155c88b-e3e8e0a1707f9179;gz%22	https://sandbox.elemisthemes.com/assets/img/icons/pie-chart-2.svg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/icons/pie-chart-2.svg	(from https://sandbox.elemisthemes.com/about2.html)
20:33:50	15990/15990	---M--	200	added ('OK')	image/png	etag:%223e76-6155c88b-d9fe17f86daf00b;;;%22	https://sandbox.elemisthemes.com/assets/img/concept/concept4.png	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/concept/concept4.png	(from https://sandbox.elemisthemes.com/about2.html)
20:33:50	26237/26237	---M--	200	added ('OK')	image/jpeg	etag:%22667d-6155c88d-88a93f63423de74c;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/cs1-full.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/cs1-full.jpg	(from https://sandbox.elemisthemes.com/projects.html)
20:33:51	23192/23192	---M--	200	added ('OK')	image/jpeg	etag:%225a98-6155c88d-352e08b4c1484c6e;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/cs1.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/cs1.jpg	(from https://sandbox.elemisthemes.com/projects.html)
20:33:51	27694/27694	---M--	200	added ('OK')	image/jpeg	etag:%226c2e-6155c88c-e0ff0e37a40580ed;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/cs2-full.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/cs2-full.jpg	(from https://sandbox.elemisthemes.com/projects.html)
20:33:52	26697/26697	---M--	200	added ('OK')	image/jpeg	etag:%226849-6155c88d-5f0ff7cfc8247799;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/cs2.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/cs2.jpg	(from https://sandbox.elemisthemes.com/projects.html)
20:33:53	410689/410689	---M--	200	added ('OK')	image/jpeg	etag:%2264441-6155c88c-572cec115f762bc3;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/bg12.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/bg12.jpg	(from https://sandbox.elemisthemes.com/about.html)
20:33:53	63276/63276	---M--	200	added ('OK')	image/jpeg	etag:%22f72c-6155c88c-be1fbff9e7511304;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/cs3-full.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/cs3-full.jpg	(from https://sandbox.elemisthemes.com/projects.html)
20:33:54	52932/52932	---M--	200	added ('OK')	image/jpeg	etag:%22cec4-6155c88d-c48bd2a1e19d5f45;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/cs3.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/cs3.jpg	(from https://sandbox.elemisthemes.com/projects.html)
20:33:54	32191/32191	---M--	200	added ('OK')	image/jpeg	etag:%227dbf-6155c88b-f086801885206d;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/cs4-full.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/cs4-full.jpg	(from https://sandbox.elemisthemes.com/projects.html)
20:33:55	28266/28266	---M--	200	added ('OK')	image/jpeg	etag:%226e6a-6155c88d-91c119286a385093;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/cs4.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/cs4.jpg	(from https://sandbox.elemisthemes.com/projects.html)
20:33:55	28220/28220	---M--	200	added ('OK')	image/jpeg	etag:%226e3c-6155c88b-dc21f8e8fb6749e6;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/cs5-full.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/cs5-full.jpg	(from https://sandbox.elemisthemes.com/projects.html)
20:33:55	23500/23500	---M--	200	added ('OK')	image/jpeg	etag:%225bcc-6155c88d-c09127fd291c1125;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/cs5.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/cs5.jpg	(from https://sandbox.elemisthemes.com/projects.html)
20:33:56	28312/28312	---M--	200	added ('OK')	image/jpeg	etag:%226e98-6155c88c-4eb05113350c99d4;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/cs6-full.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/cs6-full.jpg	(from https://sandbox.elemisthemes.com/projects.html)
20:33:56	24800/24800	---M--	200	added ('OK')	image/jpeg	etag:%2260e0-6155c88d-3915edc5ea36f94a;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/cs6.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/cs6.jpg	(from https://sandbox.elemisthemes.com/projects.html)
20:33:57	36480/36480	---M--	200	added ('OK')	image/jpeg	etag:%228e80-6155c88c-99a1edc3becccd10;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/cs7-full.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/cs7-full.jpg	(from https://sandbox.elemisthemes.com/projects.html)
20:33:57	30899/30899	---M--	200	added ('OK')	image/jpeg	etag:%2278b3-6155c88d-61a4181677c602b5;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/cs7.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/cs7.jpg	(from https://sandbox.elemisthemes.com/projects.html)
20:33:58	75108/75108	---M--	200	added ('OK')	image/jpeg	etag:%2212564-6155c88c-7029cd2bf2a50ffc;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/cs8-full.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/cs8-full.jpg	(from https://sandbox.elemisthemes.com/projects.html)
20:33:59	35090/35090	---M--	200	added ('OK')	image/jpeg	etag:%228912-6155c88c-dfc3e2aee960a111;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/cs9-full.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/cs9-full.jpg	(from https://sandbox.elemisthemes.com/projects.html)
20:34:00	63644/63644	---M--	200	added ('OK')	image/jpeg	etag:%22f89c-6155c88b-d79008272bf6801e;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/cs8.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/cs8.jpg	(from https://sandbox.elemisthemes.com/projects.html)
20:34:00	30072/30072	---M--	200	added ('OK')	image/jpeg	etag:%227578-6155c88b-f6c54c86d3b06f9b;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/cs9.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/cs9.jpg	(from https://sandbox.elemisthemes.com/projects.html)
20:34:01	87249/87249	---M--	200	added ('OK')	image/jpeg	etag:%22154d1-6155c88d-cd283804c16b422b;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/cs10-full.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/cs10-full.jpg	(from https://sandbox.elemisthemes.com/projects.html)
20:34:01	74026/74026	---M--	200	added ('OK')	image/jpeg	etag:%221212a-6155c88d-484ac24684586937;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/cs10.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/cs10.jpg	(from https://sandbox.elemisthemes.com/projects.html)
20:34:01	68975/68975	---M--	200	added ('OK')	image/jpeg	etag:%2210d6f-6155c88d-2b31bda7809a552a;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/cs11.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/cs11.jpg	(from https://sandbox.elemisthemes.com/projects.html)
20:34:02	82142/82142	---M--	200	added ('OK')	image/jpeg	etag:%22140de-6155c88d-b928c700cbb46f1;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/cs11-full.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/cs11-full.jpg	(from https://sandbox.elemisthemes.com/projects.html)
20:34:02	88055/88055	---M--	200	added ('OK')	image/jpeg	etag:%22157f7-6155c88b-abea6e980f4a7296;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/cs12-full.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/cs12-full.jpg	(from https://sandbox.elemisthemes.com/projects.html)
20:34:02	74668/74668	---M--	200	added ('OK')	image/jpeg	etag:%22123ac-6155c88d-cfc0fb6327d464d1;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/cs12.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/cs12.jpg	(from https://sandbox.elemisthemes.com/projects.html)
20:34:03	25254/25254	---M--	200	added ('OK')	image/jpeg	etag:%2262a6-6155c88b-61d105231f41ebf2;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/cs13-full.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/cs13-full.jpg	(from https://sandbox.elemisthemes.com/projects.html)
20:34:03	19232/19232	---M--	200	added ('OK')	image/jpeg	etag:%224b20-6155c88d-6bfe38436137f7b5;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/cs13.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/cs13.jpg	(from https://sandbox.elemisthemes.com/projects.html)
20:34:03	61440/61440	---M--	200	added ('OK')	image/jpeg	etag:%22f000-6155c88c-88c70a71bc1d9dd;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/cs14-full.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/cs14-full.jpg	(from https://sandbox.elemisthemes.com/projects.html)
20:34:04	25511/25511	---M--	200	added ('OK')	image/jpeg	etag:%2263a7-6155c88c-62197f5bcaeffeaa;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/cs14.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/cs14.jpg	(from https://sandbox.elemisthemes.com/projects.html)
20:34:04	34336/34336	---M--	200	added ('OK')	image/jpeg	etag:%228620-6155c88c-cf6aee3d3fed3d02;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/cs15-full.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/cs15-full.jpg	(from https://sandbox.elemisthemes.com/projects.html)
20:34:05	28955/28955	---M--	200	added ('OK')	image/jpeg	etag:%22711b-6155c88d-6f6d939305974d18;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/cs15.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/cs15.jpg	(from https://sandbox.elemisthemes.com/projects.html)
20:34:06	144739/144739	---M--	200	added ('OK')	image/jpeg	etag:%2223563-6155c88c-f32af10ac99af0e6;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/cs16.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/cs16.jpg	(from https://sandbox.elemisthemes.com/projects2.html)
20:34:06	42767/42767	---M--	200	added ('OK')	image/jpeg	etag:%22a70f-6155c88c-a775096e19f12b0f;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/cs18.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/cs18.jpg	(from https://sandbox.elemisthemes.com/projects2.html)
20:34:07	123805/123805	---M--	200	added ('OK')	image/jpeg	etag:%221e39d-6155c88c-da3fed5bb6a7b474;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/cs17.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/cs17.jpg	(from https://sandbox.elemisthemes.com/projects2.html)
20:34:09	93823/93823	---M--	200	added ('OK')	image/jpeg	etag:%2216e7f-6155c88c-8f04c24beddfad04;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/cs19.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/cs19.jpg	(from https://sandbox.elemisthemes.com/projects2.html)
20:34:09	49439/49439	---M--	200	added ('OK')	image/jpeg	etag:%22c11f-6155c88c-f3f4145faf771513;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/cs22.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/cs22.jpg	(from https://sandbox.elemisthemes.com/projects2.html)
20:34:11	151099/151099	---M--	200	added ('OK')	image/jpeg	etag:%2224e3b-6155c88c-afeef2dea6fc4e97;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/cs21.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/cs21.jpg	(from https://sandbox.elemisthemes.com/projects2.html)
20:34:11	51493/51493	---M--	200	added ('OK')	image/jpeg	etag:%22c925-6155c88c-36dd03840d97d8f2;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/cs24.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/cs24.jpg	(from https://sandbox.elemisthemes.com/projects3.html)
20:34:11	71443/71443	---M--	200	added ('OK')	image/jpeg	etag:%2211713-6155c88c-d771365a379fc1d8;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/cs23.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/cs23.jpg	(from https://sandbox.elemisthemes.com/projects3.html)
20:34:11	22677/22677	---M--	200	added ('OK')	image/jpeg	etag:%225895-6155c88c-7e3bfcd9d715edb9;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/cs25.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/cs25.jpg	(from https://sandbox.elemisthemes.com/projects3.html)
20:34:12	146145/146145	---M--	200	added ('OK')	image/jpeg	etag:%2223ae1-6155c88d-5f42451cded86da;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/pp1.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/pp1.jpg	(from https://sandbox.elemisthemes.com/single-project.html)
20:34:12	55699/55699	---M--	200	added ('OK')	image/jpeg	etag:%22d993-6155c88d-cce24a7035c19cce;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/pp2.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/pp2.jpg	(from https://sandbox.elemisthemes.com/single-project.html)
20:34:13	63839/63839	---M--	200	added ('OK')	image/jpeg	etag:%22f95f-6155c88d-8e45becad010186e;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/pp4.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/pp4.jpg	(from https://sandbox.elemisthemes.com/single-project.html)
20:34:14	52032/52032	---M--	200	added ('OK')	image/jpeg	etag:%22cb40-6155c88d-e3bbb1e3ef18eab1;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/pp5.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/pp5.jpg	(from https://sandbox.elemisthemes.com/single-project.html)
20:34:14	64097/64097	---M--	200	added ('OK')	image/jpeg	etag:%22fa61-6155c88d-56aa0de2540d18d5;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/pp7.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/pp7.jpg	(from https://sandbox.elemisthemes.com/single-project2.html)
20:34:15	126605/126605	---M--	200	added ('OK')	image/jpeg	etag:%221ee8d-6155c88b-b2002a46541f2f8b;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/pp8.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/pp8.jpg	(from https://sandbox.elemisthemes.com/single-project2.html)
20:34:15	68272/68272	---M--	200	added ('OK')	image/jpeg	etag:%2210ab0-6155c88d-c9bd9a55f629fcbf;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/pp3.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/pp3.jpg	(from https://sandbox.elemisthemes.com/single-project.html)
20:34:15	107534/107534	---M--	200	added ('OK')	image/jpeg	etag:%221a40e-6155c88b-5dda521d47cce2cd;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/pp9.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/pp9.jpg	(from https://sandbox.elemisthemes.com/single-project2.html)
20:34:17	90107/90107	---M--	200	added ('OK')	image/jpeg	etag:%2215ffb-6155c88c-2b4396d40aaad7af;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/bg6.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/bg6.jpg	(from https://sandbox.elemisthemes.com/single-project3.html)
20:34:17	76348/76348	---M--	200	added ('OK')	image/jpeg	etag:%2212a3c-6155c88d-d78149ccd2054e70;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/b2.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/b2.jpg	(from https://sandbox.elemisthemes.com/blog.html)
20:34:18	114829/114829	---M--	200	added ('OK')	image/jpeg	etag:%221c08d-6155c88d-5f69702799230fe;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/b1.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/b1.jpg	(from https://sandbox.elemisthemes.com/blog.html)
20:34:18	343564/343564	---M--	200	added ('OK')	image/jpeg	etag:%2253e0c-6155c88c-2f7d0a376439bcb3;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/cs20.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/cs20.jpg	(from https://sandbox.elemisthemes.com/projects2.html)
20:34:18	4853/4853	---M--	200	added ('OK')	image/jpeg	etag:%2212f5-6155c88b-4497b69a0865541f;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/a1.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/a1.jpg	(from https://sandbox.elemisthemes.com/blog2.html)
20:34:18	100883/100883	---M--	200	added ('OK')	image/jpeg	etag:%2218a13-6155c88d-de35193937ce12ba;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/b3.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/b3.jpg	(from https://sandbox.elemisthemes.com/blog.html)
20:34:18	5099/5099	---M--	200	added ('OK')	image/jpeg	etag:%2213eb-6155c88b-672fc02990b0cdf5;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/a2.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/a2.jpg	(from https://sandbox.elemisthemes.com/blog2.html)
20:34:18	4328/4328	---M--	200	added ('OK')	image/jpeg	etag:%2210e8-6155c88b-1dff31bdbbbfc661;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/a3.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/a3.jpg	(from https://sandbox.elemisthemes.com/blog2.html)
20:34:20	33322/33322	---M--	200	added ('OK')	image/jpeg	etag:%22822a-6155c88b-b5c5a780657dc5c3;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/b8.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/b8.jpg	(from https://sandbox.elemisthemes.com/blog-post.html)
20:34:20	100424/100424	---M--	200	added ('OK')	image/jpeg	etag:%2218848-6155c88d-a71a6f1fd7ac2d6c;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/b8-full.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/b8-full.jpg	(from https://sandbox.elemisthemes.com/blog-post.html)
20:34:20	36625/36625	---M--	200	added ('OK')	image/jpeg	etag:%228f11-6155c88b-185faff529e0849e;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/b9.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/b9.jpg	(from https://sandbox.elemisthemes.com/blog-post.html)
20:34:20	109817/109817	---M--	200	added ('OK')	image/jpeg	etag:%221acf9-6155c88d-411c0d507ac40c99;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/b9-full.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/b9-full.jpg	(from https://sandbox.elemisthemes.com/blog-post.html)
20:34:21	40523/40523	---M--	200	added ('OK')	image/jpeg	etag:%229e4b-6155c88c-d816204bb960e300;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/b10.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/b10.jpg	(from https://sandbox.elemisthemes.com/blog-post.html)
20:34:21	126210/126210	---M--	200	added ('OK')	image/jpeg	etag:%221ed02-6155c88c-d876b22d90f9ab27;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/b10-full.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/b10-full.jpg	(from https://sandbox.elemisthemes.com/blog-post.html)
20:34:22	31738/31738	---M--	200	added ('OK')	image/jpeg	etag:%227bfa-6155c88c-501012328c4fe574;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/b11.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/b11.jpg	(from https://sandbox.elemisthemes.com/blog-post.html)
20:34:22	70254/70254	---M--	200	added ('OK')	image/jpeg	etag:%221126e-6155c88c-d522cdf312cd1c35;;;%22	https://sandbox.elemisthemes.com/assets/img/photos/b11-full.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/photos/b11-full.jpg	(from https://sandbox.elemisthemes.com/blog-post.html)
20:34:22	4258/4258	---M--	200	added ('OK')	image/jpeg	etag:%2210a2-6155c88b-f3355359e87be0de;;;%22	https://sandbox.elemisthemes.com/assets/img/avatars/u5.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/avatars/u5.jpg	(from https://sandbox.elemisthemes.com/blog-post.html)
20:34:22	4276/4276	---M--	200	added ('OK')	image/jpeg	etag:%2210b4-6155c88b-1b10bfeefdec546d;;;%22	https://sandbox.elemisthemes.com/assets/img/avatars/u1.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/avatars/u1.jpg	(from https://sandbox.elemisthemes.com/blog-post.html)
20:34:23	4258/4258	---M--	200	added ('OK')	image/jpeg	etag:%2210a2-6155c88b-c8f5fd5021f4fa6a;;;%22	https://sandbox.elemisthemes.com/assets/img/avatars/u2.jpg	C:/Users/mrtha/OneDrive/Desktop/website2/project/sandbox.elemisthemes.com/assets/img/avatars/u2.jpg	(from https://sandbox.elemisthemes.com/blog-post.html)
